user_id,signup_date
2898,2021-11-20
2899,2022-12-29
2900,2021-09-30
2901,2023-11-23
2902,2021-11-02
2903,2023-05-11
2904,2023-03-17
2905,2022-08-01
2906,2020-07-17
2907,2023-12-20
2908,2021-05-06
2909,2022-06-14
2910,2020-05-21
2911,2023-08-29
2912,2020-06-13
2913,2020-11-09
2914,2020-01-21
2915,2023-01-10
2916,2023-02-28
2917,2022-09-10
2918,2020-10-31
2919,2021-01-05
2920,2022-05-02
2921,2021-01-18
2922,2021-03-20
2923,2021-02-28
2924,2020-06-09
2925,2023-04-16
2926,2021-09-20
2927,2022-06-13
2928,2021-05-04
2929,2022-10-13
2930,2020-11-22
2931,2021-08-20
2932,2022-10-11
2933,2020-10-15
2934,2021-08-15
2935,2021-07-26
2936,2023-10-09
2937,2020-01-28
2938,2022-08-11
2939,2020-02-12
2940,2021-02-26
2941,2020-06-25
2942,2021-06-12
2943,2022-08-23
2944,2020-07-16
2945,2021-09-01
2946,2022-04-21
2947,2022-05-02
2948,2020-01-22
2949,2023-02-09
2950,2022-12-16
2951,2022-12-25
2952,2022-04-21
2953,2020-04-07
2954,2023-03-13
2955,2021-03-10
2956,2021-09-28
2957,2023-01-14
2958,2021-08-10
2959,2020-12-09
2960,2023-08-10
2961,2021-07-24
2962,2021-09-02
2963,2020-08-30
2964,2021-07-14
2965,2022-08-17
2966,2020-02-01
2967,2021-01-25
2968,2020-10-03
2969,2021-06-15
2970,2023-03-23
2971,2021-01-17
2972,2022-12-27
2973,2022-06-02
2974,2020-08-01
2975,2021-01-10
2976,2022-01-13
2977,2020-07-31
2978,2020-03-19
2979,2021-09-19
2980,2021-08-26
2981,2022-02-20
2982,2023-11-05
2983,2022-09-27
2984,2021-11-10
2985,2020-02-27
2986,2022-11-15
2987,2022-05-30
2988,2021-03-22
2989,2020-03-06
2990,2023-07-01
2991,2022-12-03
2992,2023-01-25
2993,2022-10-08
2994,2020-08-14
2995,2022-02-12
2996,2021-11-09
2997,2023-12-30
2998,2021-08-23
2999,2021-01-13
3000,2023-04-16
3001,2023-12-21
3002,2021-12-09
3003,2020-11-02
3004,2022-02-17
3005,2021-05-18
3006,2020-09-24
3007,2020-01-08
3008,2021-05-22
3009,2021-04-20
3010,2023-08-13
3011,2020-06-12
3012,2021-04-29
3013,2022-12-31
3014,2021-07-20
3015,2022-06-23
3016,2021-07-12
3017,2020-08-25
3018,2023-02-01
3019,2023-05-18
3020,2021-07-07
3021,2022-04-07
3022,2021-04-12
3023,2023-07-15
3024,2021-01-20
3025,2022-02-13
3026,2022-04-27
3027,2021-01-21
3028,2022-05-26
3029,2020-09-15
3030,2020-10-09
3031,2020-02-09
3032,2021-04-30
3033,2022-07-17
3034,2020-08-07
3035,2023-02-26
3036,2022-10-11
3037,2022-10-20
3038,2021-09-04
3039,2022-07-16
3040,2021-11-18
3041,2021-09-04
3042,2020-09-16
3043,2022-09-16
3044,2022-08-23
3045,2020-12-31
3046,2021-06-27
3047,2021-10-10
3048,2022-03-24
3049,2022-11-05
3050,2023-02-26
3051,2021-07-28
3052,2023-02-06
3053,2022-10-09
3054,2021-10-31
3055,2020-09-25
3056,2023-03-31
3057,2023-07-07
3058,2022-07-12
3059,2023-01-30
3060,2020-09-03
3061,2020-05-10
3062,2020-12-18
3063,2020-07-14
3064,2022-07-18
3065,2023-11-06
3066,2022-10-18
3067,2021-10-06
3068,2020-08-14
3069,2021-12-01
3070,2020-09-21
3071,2023-10-27
3072,2023-12-28
3073,2021-10-07
3074,2020-07-29
3075,2023-11-01
3076,2023-11-19
3077,2022-07-31
3078,2023-10-19
3079,2021-04-01
3080,2021-12-25
3081,2023-06-03
3082,2022-09-08
3083,2023-02-28
3084,2021-08-10
3085,2021-04-20
3086,2022-09-12
3087,2023-07-24
3088,2020-06-04
3089,2023-05-26
3090,2020-07-08
3091,2023-12-11
3092,2022-09-07
3093,2021-06-29
3094,2020-02-10
3095,2020-11-02
3096,2022-07-31
3097,2020-12-03
3098,2023-08-30
3099,2023-01-03
3100,2022-08-10
3101,2020-10-05
3102,2023-04-14
3103,2022-06-14
3104,2020-09-29
3105,2022-04-16
3106,2021-09-11
3107,2022-05-11
3108,2022-07-19
3109,2020-10-15
3110,2021-12-24
3111,2022-06-11
3112,2020-09-28
3113,2022-12-25
3114,2021-04-27
3115,2022-07-24
3116,2020-09-04
3117,2020-06-04
3118,2022-12-06
3119,2021-03-29
3120,2020-07-19
3121,2020-05-03
3122,2020-01-01
3123,2022-08-25
3124,2022-05-04
3125,2021-10-01
3126,2020-07-09
3127,2021-05-30
3128,2021-03-17
3129,2020-05-22
3130,2023-04-29
3131,2021-06-16
3132,2020-08-14
3133,2023-08-29
3134,2022-08-06
3135,2023-08-18
3136,2021-04-04
3137,2023-11-25
3138,2021-07-04
3139,2021-01-27
3140,2022-04-24
3141,2023-05-15
3142,2020-07-28
3143,2023-02-12
3144,2021-10-07
3145,2023-06-28
3146,2020-08-06
3147,2021-02-10
3148,2023-10-09
3149,2022-06-06
3150,2021-07-11
3151,2021-07-03
3152,2020-05-21
3153,2021-09-03
3154,2021-05-15
3155,2022-04-19
3156,2021-12-02
3157,2021-08-18
3158,2020-10-07
3159,2021-02-27
3160,2022-05-05
3161,2020-09-26
3162,2020-06-02
3163,2021-09-05
3164,2021-10-23
3165,2020-03-23
3166,2022-08-04
3167,2022-06-17
3168,2023-12-20
3169,2023-07-22
3170,2020-10-10
3171,2022-09-06
3172,2020-06-21
3173,2023-09-12
3174,2022-12-22
3175,2023-01-01
3176,2022-02-01
3177,2023-10-30
3178,2021-09-24
3179,2022-02-25
3180,2022-07-31
3181,2022-10-08
3182,2021-02-01
3183,2023-02-17
3184,2022-07-22
3185,2021-11-06
3186,2022-07-24
3187,2021-04-09
3188,2020-10-12
3189,2020-09-21
3190,2020-11-15
3191,2021-11-03
3192,2023-10-31
3193,2022-03-30
3194,2020-03-29
3195,2023-05-11
3196,2022-03-31
3197,2022-09-27
3198,2020-11-29
3199,2020-08-09
3200,2020-02-10
3201,2020-03-08
3202,2022-09-14
3203,2021-05-28
3204,2023-02-24
3205,2023-07-02
3206,2021-11-25
3207,2022-11-05
3208,2021-04-21
3209,2022-12-21
3210,2022-05-30
3211,2021-03-07
3212,2020-09-24
3213,2022-11-24
3214,2022-02-17
3215,2021-05-08
3216,2021-10-22
3217,2023-09-10
3218,2023-08-20
3219,2023-07-23
3220,2022-10-09
3221,2023-05-09
3222,2023-09-09
3223,2022-11-24
3224,2022-09-03
3225,2021-04-26
3226,2021-12-28
3227,2021-04-24
3228,2022-12-24
3229,2022-10-28
3230,2023-08-17
3231,2020-12-08
3232,2023-12-25
3233,2023-12-18
3234,2020-11-27
3235,2021-03-13
3236,2020-06-22
3237,2021-07-12
3238,2021-06-10
3239,2021-10-20
3240,2020-01-26
3241,2022-03-30
3242,2021-08-27
3243,2021-02-09
3244,2020-08-19
3245,2021-06-16
3246,2021-05-19
3247,2020-06-27
3248,2020-05-11
3249,2020-12-13
3250,2021-06-23
3251,2022-02-10
3252,2023-11-30
3253,2020-03-16
3254,2021-08-01
3255,2022-05-03
3256,2020-07-12
3257,2023-03-31
3258,2020-12-12
3259,2022-08-08
3260,2023-10-16
3261,2023-01-15
3262,2023-07-09
3263,2020-08-01
3264,2021-07-26
3265,2022-02-18
3266,2020-09-18
3267,2021-12-30
3268,2020-10-09
3269,2023-11-04
3270,2020-12-27
3271,2021-03-16
3272,2020-04-02
3273,2022-01-22
3274,2022-05-16
3275,2023-12-18
3276,2020-05-21
3277,2023-08-07
3278,2023-12-26
3279,2022-01-18
3280,2021-10-14
3281,2021-12-01
3282,2022-09-24
3283,2020-02-18
3284,2023-08-18
3285,2022-05-30
3286,2023-04-28
3287,2023-03-05
3288,2021-07-08
3289,2021-02-07
3290,2022-06-10
3291,2022-05-14
3292,2021-08-24
3293,2020-12-06
3294,2021-12-04
3295,2020-11-13
3296,2021-09-09
3297,2023-10-18
3298,2021-01-16
3299,2020-08-20
3300,2023-09-29
3301,2022-03-27
3302,2021-07-06
3303,2022-05-05
3304,2022-03-29
3305,2020-07-01
3306,2022-11-30
3307,2021-01-31
3308,2022-02-17
3309,2022-06-25
3310,2023-09-18
3311,2020-05-06
3312,2020-01-01
3313,2023-04-06
3314,2020-01-19
3315,2023-09-17
3316,2021-08-06
3317,2021-03-31
3318,2022-08-14
3319,2023-02-06
3320,2023-07-15
3321,2021-03-20
3322,2023-06-17
3323,2023-08-17
3324,2021-08-24
3325,2020-04-12
3326,2022-09-14
3327,2023-06-27
3328,2021-06-03
3329,2023-03-22
3330,2022-05-08
3331,2020-06-22
3332,2023-09-28
3333,2022-10-01
3334,2021-03-06
3335,2021-12-27
3336,2022-04-29
3337,2023-09-09
3338,2022-09-16
3339,2021-09-30
3340,2021-02-23
3341,2021-08-16
3342,2021-04-29
3343,2021-02-15
3344,2022-07-24
3345,2023-01-12
3346,2023-02-10
3347,2020-11-27
3348,2023-11-02
3349,2021-10-16
3350,2020-02-10
3351,2022-08-16
3352,2020-04-14
3353,2020-07-20
3354,2021-03-25
3355,2023-07-13
3356,2022-06-28
3357,2020-07-28
3358,2021-07-16
3359,2023-02-15
3360,2021-12-13
3361,2023-11-01
3362,2022-02-09
3363,2023-01-12
3364,2021-03-29
3365,2021-10-28
3366,2021-09-20
3367,2021-01-21
3368,2023-10-05
3369,2020-10-22
3370,2020-09-14
3371,2023-01-09
3372,2020-09-24
3373,2021-02-22
3374,2020-08-22
3375,2023-08-27
3376,2022-09-12
3377,2023-10-12
3378,2023-05-21
3379,2021-07-27
3380,2020-02-18
3381,2023-02-24
3382,2020-08-10
3383,2022-07-09
3384,2023-07-26
3385,2023-12-02
3386,2023-08-10
3387,2020-10-03
3388,2023-02-04
3389,2021-02-23
3390,2021-09-02
3391,2023-12-23
3392,2021-01-09
3393,2020-03-13
3394,2022-11-19
3395,2023-04-26
3396,2023-10-19
3397,2020-07-13
3398,2023-03-25
3399,2023-04-10
3400,2022-04-26
3401,2022-11-30
3402,2022-12-22
3403,2020-01-23
3404,2020-12-25
3405,2023-01-03
3406,2021-07-13
3407,2021-11-02
3408,2023-02-15
3409,2023-11-04
3410,2021-11-09
3411,2023-08-06
3412,2021-03-15
3413,2022-07-21
3414,2020-01-07
3415,2023-05-04
3416,2021-02-24
3417,2022-04-12
3418,2023-05-01
3419,2021-07-12
3420,2023-03-17
3421,2023-05-10
3422,2022-07-02
3423,2023-12-13
3424,2023-12-21
3425,2022-10-03
3426,2020-05-05
3427,2021-01-29
3428,2022-03-27
3429,2022-05-30
3430,2021-07-29
3431,2020-11-20
3432,2023-11-16
3433,2022-07-18
3434,2023-05-12
3435,2022-04-12
3436,2022-11-20
3437,2023-11-12
3438,2023-12-28
3439,2022-04-16
3440,2022-07-14
3441,2023-10-31
3442,2023-09-29
3443,2021-03-18
3444,2020-03-15
3445,2021-07-10
3446,2023-03-24
3447,2023-12-24
3448,2020-12-28
3449,2021-03-23
3450,2023-06-11
3451,2020-09-18
3452,2020-05-04
3453,2022-06-29
3454,2020-09-01
3455,2021-06-25
3456,2021-04-29
3457,2020-05-01
3458,2020-05-04
3459,2020-06-18
3460,2020-05-03
3461,2022-11-24
3462,2023-01-15
3463,2021-10-07
3464,2022-02-24
3465,2020-07-19
3466,2021-01-03
3467,2022-03-07
3468,2020-03-17
3469,2020-02-28
3470,2021-03-06
3471,2021-09-29
3472,2020-04-18
3473,2022-10-04
3474,2023-07-25
3475,2020-03-08
3476,2022-12-28
3477,2023-04-03
3478,2020-10-31
3479,2021-11-04
3480,2020-12-30
3481,2022-03-31
3482,2023-11-03
3483,2020-12-08
3484,2022-08-04
3485,2022-06-17
3486,2023-10-09
3487,2023-12-10
3488,2023-02-06
3489,2022-01-31
3490,2020-12-06
3491,2022-07-30
3492,2021-01-17
3493,2022-09-30
3494,2020-10-26
3495,2020-05-18
3496,2020-12-24
3497,2022-04-15
3498,2023-11-09
3499,2023-07-27
3500,2021-04-27
3501,2022-06-27
3502,2023-02-08
3503,2022-05-15
3504,2020-05-18
3505,2022-09-22
3506,2021-03-10
3507,2021-05-23
3508,2020-09-29
3509,2023-01-27
3510,2020-04-13
3511,2023-05-22
3512,2022-01-31
3513,2022-02-25
3514,2020-06-13
3515,2022-09-25
3516,2021-06-03
3517,2023-07-31
3518,2021-05-31
3519,2021-10-18
3520,2021-09-04
3521,2020-06-12
3522,2020-03-04
3523,2023-01-19
3524,2023-02-14
3525,2020-09-23
3526,2023-03-09
3527,2020-09-02
3528,2021-01-29
3529,2021-04-20
3530,2022-09-03
3531,2023-04-22
3532,2022-11-09
3533,2021-07-11
3534,2022-10-14
3535,2022-06-01
3536,2020-05-26
3537,2021-10-27
3538,2023-08-20
3539,2021-09-11
3540,2022-03-30
3541,2022-05-13
3542,2021-08-04
3543,2022-10-19
3544,2021-11-25
3545,2023-06-05
3546,2023-01-30
3547,2023-12-11
3548,2023-05-24
3549,2021-02-10
3550,2021-02-02
3551,2021-12-15
3552,2021-12-04
3553,2022-01-30
3554,2021-05-13
3555,2022-08-31
3556,2020-03-22
3557,2021-08-26
3558,2022-02-10
3559,2022-06-21
3560,2020-12-30
3561,2020-06-11
3562,2022-12-07
3563,2021-05-25
3564,2023-09-14
3565,2020-04-25
3566,2022-07-29
3567,2020-12-02
3568,2022-05-30
3569,2022-01-06
3570,2022-04-19
3571,2020-05-26
3572,2023-09-08
3573,2021-03-18
3574,2022-04-16
3575,2022-11-02
3576,2022-07-31
3577,2020-10-13
3578,2021-12-20
3579,2023-02-11
3580,2021-04-24
3581,2020-01-22
3582,2023-10-04
3583,2021-11-13
3584,2022-06-24
3585,2020-11-15
3586,2020-05-05
3587,2020-10-03
3588,2023-05-12
3589,2020-07-12
3590,2021-11-26
3591,2023-08-02
3592,2020-02-26
3593,2023-08-19
3594,2023-04-01
3595,2020-01-19
3596,2023-10-25
3597,2020-09-20
3598,2022-03-04
3599,2020-04-22
3600,2023-09-12
3601,2021-06-25
3602,2021-10-08
3603,2021-08-01
3604,2022-12-24
3605,2023-08-08
3606,2020-01-25
3607,2020-01-01
3608,2022-06-29
3609,2020-05-20
3610,2021-10-09
3611,2020-07-06
3612,2023-02-25
3613,2020-07-19
3614,2023-02-24
3615,2020-09-13
3616,2021-06-30
3617,2020-07-12
3618,2021-12-03
3619,2023-02-01
3620,2023-07-12
3621,2022-03-12
3622,2022-07-30
3623,2023-11-08
3624,2023-07-07
3625,2021-02-17
3626,2023-10-13
3627,2023-01-03
3628,2023-10-10
3629,2022-06-28
3630,2020-07-06
3631,2023-08-06
3632,2020-02-14
3633,2020-03-23
3634,2023-02-20
3635,2020-12-23
3636,2022-12-25
3637,2022-07-24
3638,2021-01-09
3639,2020-06-10
3640,2023-11-04
3641,2023-10-13
3642,2023-04-26
3643,2020-11-17
3644,2021-03-25
3645,2022-11-02
3646,2020-07-02
3647,2020-04-20
3648,2021-05-22
3649,2023-08-06
3650,2020-10-21
3651,2022-06-22
3652,2023-05-23
3653,2022-08-31
3654,2021-09-23
3655,2022-11-16
3656,2022-01-02
3657,2023-06-08
3658,2020-11-16
3659,2022-07-01
3660,2023-06-10
3661,2021-03-12
3662,2022-02-19
3663,2023-11-27
3664,2022-12-12
3665,2023-08-29
3666,2023-07-28
3667,2021-12-26
3668,2020-01-31
3669,2020-12-02
3670,2020-07-01
3671,2022-11-12
3672,2021-06-27
3673,2023-01-02
3674,2022-10-30
3675,2021-10-21
3676,2020-06-08
3677,2022-11-03
3678,2023-04-16
3679,2021-02-15
3680,2022-10-08
3681,2020-02-22
3682,2021-02-11
3683,2022-04-26
3684,2022-11-11
3685,2022-11-19
3686,2021-12-03
3687,2020-09-16
3688,2023-05-13
3689,2022-12-18
3690,2022-02-14
3691,2022-11-01
3692,2023-08-06
3693,2022-04-29
3694,2020-12-19
3695,2023-01-03
3696,2022-05-22
3697,2022-09-17
3698,2023-06-18
3699,2022-10-14
3700,2023-03-23
3701,2023-01-24
3702,2020-10-20
3703,2020-07-27
3704,2023-09-28
3705,2023-01-16
3706,2022-03-28
3707,2021-01-24
3708,2020-11-20
3709,2022-07-28
3710,2022-06-07
3711,2023-03-26
3712,2021-10-29
3713,2021-09-24
3714,2021-07-30
3715,2020-05-16
3716,2021-03-03
3717,2021-09-03
3718,2022-06-29
3719,2022-03-29
3720,2020-05-20
3721,2023-01-11
3722,2020-06-25
3723,2020-07-16
3724,2021-09-15
3725,2021-11-21
3726,2023-12-15
3727,2021-02-04
3728,2021-04-15
3729,2020-08-05
3730,2022-07-17
3731,2021-09-23
3732,2022-08-08
3733,2022-06-24
3734,2020-06-23
3735,2020-01-23
3736,2020-08-22
3737,2022-11-02
3738,2023-01-29
3739,2022-07-17
3740,2021-06-06
3741,2021-03-06
3742,2022-03-03
3743,2021-06-16
3744,2022-09-05
3745,2023-08-09
3746,2022-03-20
3747,2022-07-01
3748,2023-01-29
3749,2023-08-20
3750,2022-05-20
3751,2021-06-23
3752,2022-10-20
3753,2023-10-10
3754,2023-08-19
3755,2020-08-14
3756,2023-06-13
3757,2022-05-22
3758,2022-06-10
3759,2022-11-02
3760,2020-07-28
3761,2022-01-10
3762,2021-01-31
3763,2023-01-28
3764,2020-01-31
3765,2022-06-16
3766,2021-10-10
3767,2020-11-24
3768,2023-04-04
3769,2022-08-09
3770,2023-01-28
3771,2021-09-12
3772,2023-04-11
3773,2020-06-10
3774,2022-02-14
3775,2023-07-10
3776,2020-09-30
3777,2022-10-23
3778,2022-11-17
3779,2020-11-21
3780,2022-07-28
3781,2023-03-18
3782,2021-06-23
3783,2021-05-02
3784,2022-04-01
3785,2022-12-24
3786,2020-12-21
3787,2023-06-29
3788,2020-08-22
3789,2020-08-14
3790,2023-08-29
3791,2020-02-18
3792,2020-04-27
3793,2020-02-23
3794,2021-07-18
3795,2022-12-03
3796,2020-02-22
3797,2021-07-11
3798,2023-01-30
3799,2022-05-17
3800,2021-02-01
3801,2023-03-07
3802,2021-11-05
3803,2021-01-21
3804,2020-04-20
3805,2021-09-05
3806,2020-01-17
3807,2023-04-20
3808,2022-06-02
3809,2021-06-24
3810,2020-06-19
3811,2021-02-12
3812,2022-01-09
3813,2023-11-02
3814,2023-04-26
3815,2022-05-07
3816,2020-08-17
3817,2020-04-28
3818,2023-03-25
3819,2022-02-22
3820,2021-04-09
3821,2020-04-13
3822,2021-11-28
3823,2020-06-23
3824,2022-01-14
3825,2023-12-15
3826,2023-03-03
3827,2023-11-15
3828,2021-10-26
3829,2020-02-02
3830,2020-02-24
3831,2021-06-02
3832,2022-01-25
3833,2020-01-12
3834,2021-12-20
3835,2021-07-08
3836,2021-01-07
3837,2021-04-28
3838,2022-08-30
3839,2023-06-05
3840,2021-09-14
3841,2020-11-02
3842,2021-04-01
3843,2020-06-08
3844,2020-11-26
3845,2022-02-14
3846,2020-08-12
3847,2022-09-09
3848,2021-12-29
3849,2022-12-04
3850,2023-05-22
3851,2022-12-18
3852,2021-10-05
3853,2021-09-07
3854,2020-07-13
3855,2021-05-03
3856,2020-06-05
3857,2021-09-01
3858,2023-06-03
3859,2021-02-15
3860,2023-05-13
3861,2023-01-07
3862,2023-02-21
3863,2021-04-15
3864,2023-05-26
3865,2021-05-30
3866,2023-02-01
3867,2021-01-27
3868,2021-09-22
3869,2021-08-30
3870,2022-09-06
3871,2021-03-09
3872,2023-09-16
3873,2023-03-12
3874,2021-06-23
3875,2020-10-04
3876,2020-08-20
3877,2023-01-18
3878,2023-05-07
3879,2020-12-27
3880,2020-01-26
3881,2022-11-14
3882,2023-11-18
3883,2021-05-21
3884,2023-08-17
3885,2023-09-24
3886,2020-09-23
3887,2021-04-05
3888,2021-03-31
3889,2023-10-15
3890,2022-12-27
3891,2022-10-03
3892,2022-05-12
3893,2023-12-06
3894,2021-05-05
3895,2022-12-08
3896,2021-07-17
3897,2023-01-30
3898,2020-08-03
3899,2021-07-12
3900,2020-06-07
3901,2021-05-03
3902,2021-11-16
3903,2023-06-19
3904,2022-03-04
3905,2020-01-05
3906,2020-12-26
3907,2021-04-03
3908,2020-09-04
3909,2022-08-03
3910,2021-02-25
3911,2020-01-15
3912,2022-01-05
3913,2023-02-19
3914,2020-10-03
3915,2021-03-28
3916,2023-11-14
3917,2023-08-10
3918,2021-08-20
3919,2021-03-21
3920,2020-07-28
3921,2021-12-14
3922,2020-10-28
3923,2023-05-31
3924,2020-01-03
3925,2022-09-16
3926,2023-01-21
3927,2021-06-03
3928,2023-12-22
3929,2021-05-07
3930,2023-06-12
3931,2021-09-11
3932,2023-03-30
3933,2020-11-26
3934,2020-11-28
3935,2020-02-19
3936,2022-05-12
3937,2020-09-28
3938,2021-08-02
3939,2023-06-29
3940,2021-07-13
3941,2021-11-26
3942,2023-01-18
3943,2021-03-21
3944,2022-10-13
3945,2023-09-17
3946,2023-03-08
3947,2020-12-22
3948,2020-09-30
3949,2022-11-08
3950,2020-11-06
3951,2022-05-19
3952,2022-06-04
3953,2020-06-02
3954,2023-11-14
3955,2023-07-07
3956,2021-09-11
3957,2022-06-01
3958,2022-03-07
3959,2020-05-04
3960,2023-10-09
3961,2023-07-20
3962,2021-09-10
3963,2020-09-01
3964,2022-04-27
3965,2021-03-25
3966,2022-07-18
3967,2023-06-24
3968,2021-06-03
3969,2023-03-10
3970,2020-12-27
3971,2020-01-08
3972,2021-04-22
3973,2023-10-07
3974,2021-05-09
3975,2022-04-12
3976,2023-12-21
3977,2022-11-28
3978,2021-08-15
3979,2020-07-05
3980,2022-01-23
3981,2020-04-02
3982,2020-03-26
3983,2022-12-03
3984,2020-05-16
3985,2021-02-24
3986,2020-03-14
3987,2023-03-25
3988,2023-07-02
3989,2020-06-19
3990,2020-06-18
3991,2022-05-21
3992,2020-11-17
3993,2021-03-31
3994,2022-08-01
3995,2022-02-28
3996,2021-09-04
3997,2023-03-24
3998,2022-06-07
3999,2020-12-14
4000,2023-04-11
4001,2020-01-10
4002,2022-01-09
4003,2023-07-12
4004,2023-06-24
4005,2021-10-28
4006,2021-06-29
4007,2020-05-08
4008,2021-08-23
4009,2021-08-27
4010,2020-11-22
4011,2022-09-06
4012,2021-02-07
4013,2021-09-20
4014,2023-10-14
4015,2021-12-18
4016,2022-11-06
4017,2020-09-30
4018,2021-11-15
4019,2020-04-25
4020,2022-05-10
4021,2021-11-23
4022,2023-01-19
4023,2023-01-10
4024,2020-11-19
4025,2022-08-18
4026,2020-04-23
4027,2022-12-17
4028,2020-06-02
4029,2023-11-28
4030,2023-07-13
4031,2020-11-10
4032,2022-11-30
4033,2020-04-14
4034,2023-05-01
4035,2023-11-25
4036,2023-07-25
4037,2020-12-19
4038,2022-10-12
4039,2022-01-02
4040,2021-12-09
4041,2023-07-03
4042,2021-10-12
4043,2022-04-03
4044,2022-08-04
4045,2021-10-22
4046,2020-04-08
4047,2021-08-10
4048,2020-10-08
4049,2021-02-06
4050,2023-02-06
4051,2021-11-30
4052,2020-07-17
4053,2023-08-19
4054,2020-11-22
4055,2020-06-02
4056,2021-07-05
4057,2021-02-08
4058,2021-04-06
4059,2020-05-11
4060,2022-03-01
4061,2022-05-23
4062,2020-03-24
4063,2023-11-23
4064,2022-01-23
4065,2021-09-19
4066,2023-02-06
4067,2020-08-08
4068,2021-07-06
4069,2023-10-23
4070,2023-03-16
4071,2020-04-21
4072,2021-09-06
4073,2022-07-12
4074,2021-04-19
4075,2022-04-15
4076,2020-09-27
4077,2021-02-24
4078,2021-12-07
4079,2023-10-22
4080,2023-07-27
4081,2023-07-30
4082,2020-02-09
4083,2020-07-07
4084,2023-04-02
4085,2022-09-20
4086,2021-06-19
4087,2022-10-24
4088,2020-10-16
4089,2021-03-08
4090,2021-04-15
4091,2023-04-19
4092,2023-06-25
4093,2021-09-19
4094,2020-10-05
4095,2022-05-26
4096,2021-08-03
4097,2022-05-12
4098,2020-09-10
4099,2020-06-29
4100,2021-11-11
4101,2022-04-04
4102,2021-11-30
4103,2021-07-19
4104,2023-09-11
4105,2023-10-12
4106,2021-11-10
4107,2021-01-25
4108,2023-01-13
4109,2023-09-02
4110,2020-07-30
4111,2021-01-18
4112,2020-12-07
4113,2022-04-23
4114,2022-11-27
4115,2021-02-23
4116,2022-01-20
4117,2023-04-07
4118,2023-09-28
4119,2020-11-01
4120,2021-12-02
4121,2022-05-18
4122,2021-06-20
4123,2023-02-09
4124,2023-12-05
4125,2020-07-24
4126,2023-04-23
4127,2023-11-06
4128,2021-05-10
4129,2023-11-03
4130,2022-12-06
4131,2021-05-18
4132,2022-11-11
4133,2020-07-31
4134,2020-11-05
4135,2021-10-22
4136,2022-01-22
4137,2020-09-28
4138,2022-07-26
4139,2023-05-10
4140,2020-02-01
4141,2021-03-18
4142,2020-06-10
4143,2022-02-05
4144,2020-09-10
4145,2021-06-04
4146,2022-09-03
4147,2020-01-10
4148,2021-12-26
4149,2021-05-19
4150,2022-02-23
4151,2021-03-11
4152,2023-02-08
4153,2020-06-01
4154,2022-07-05
4155,2022-05-18
4156,2023-01-30
4157,2022-01-22
4158,2023-04-29
4159,2021-07-16
4160,2023-01-09
4161,2021-05-03
4162,2022-06-13
4163,2023-01-16
4164,2023-05-02
4165,2020-04-13
4166,2023-01-24
4167,2023-12-17
4168,2023-05-06
4169,2022-10-21
4170,2022-10-03
4171,2021-02-10
4172,2023-11-02
4173,2020-06-15
4174,2021-05-23
4175,2020-11-08
4176,2023-12-12
4177,2022-02-01
4178,2021-11-11
4179,2021-04-21
4180,2020-03-13
4181,2023-03-10
4182,2021-08-04
4183,2020-09-18
4184,2023-09-25
4185,2023-08-24
4186,2020-09-01
4187,2023-09-22
4188,2021-07-14
4189,2023-01-04
4190,2020-06-23
4191,2020-04-18
4192,2020-07-01
4193,2020-07-10
4194,2020-03-05
4195,2022-08-20
4196,2023-01-28
4197,2022-05-13
4198,2023-02-25
4199,2021-01-03
4200,2022-04-30
4201,2020-02-12
4202,2023-12-13
4203,2021-05-02
4204,2020-03-18
4205,2022-04-05
4206,2023-07-17
4207,2021-11-04
4208,2021-12-01
4209,2022-01-28
4210,2021-12-28
4211,2023-08-31
4212,2022-07-13
4213,2022-06-20
4214,2022-06-07
4215,2022-09-19
4216,2023-04-06
4217,2020-12-04
4218,2020-07-11
4219,2020-10-09
4220,2023-09-21
4221,2021-01-24
4222,2022-09-26
4223,2021-06-08
4224,2023-06-17
4225,2021-10-20
4226,2021-12-16
4227,2022-06-09
4228,2023-01-17
4229,2023-01-23
4230,2021-03-27
4231,2021-03-03
4232,2023-03-20
4233,2023-10-31
4234,2022-11-11
4235,2022-06-01
4236,2020-11-08
4237,2022-04-19
4238,2021-06-02
4239,2023-05-14
4240,2021-01-09
4241,2021-03-26
4242,2022-10-11
4243,2021-08-17
4244,2023-04-17
4245,2023-05-18
4246,2021-05-14
4247,2021-04-08
4248,2023-02-21
4249,2020-04-22
4250,2022-11-01
4251,2023-02-23
4252,2020-11-26
4253,2023-07-30
4254,2020-05-19
4255,2023-11-25
4256,2022-06-20
4257,2023-01-25
4258,2021-05-31
4259,2021-07-22
4260,2022-04-25
4261,2022-12-28
4262,2020-04-27
4263,2022-06-06
4264,2022-12-18
4265,2022-11-22
4266,2023-09-03
4267,2020-02-19
4268,2020-01-19
4269,2021-12-26
4270,2020-07-15
4271,2021-07-12
4272,2021-03-27
4273,2020-10-15
4274,2023-03-10
4275,2023-01-12
4276,2021-01-25
4277,2020-08-02
4278,2020-08-02
4279,2023-11-27
4280,2020-05-07
4281,2022-01-29
4282,2021-02-07
4283,2022-11-18
4284,2020-12-03
4285,2022-04-10
4286,2021-12-14
4287,2020-12-26
4288,2021-07-22
4289,2023-11-16
4290,2020-08-05
4291,2020-07-20
4292,2020-01-17
4293,2020-11-17
4294,2021-06-01
4295,2023-09-10
4296,2023-12-06
