user_id,signup_date,plan,monthly_revenue,churned,sessions_last_month
1463,2021-12-11,Enterprise,120,0,6
1464,2021-02-04,Basic,20,0,7
1465,2022-09-07,Pro,50,0,24
1466,2023-01-14,Pro,50,1,12
1467,2020-09-06,Basic,20,0,4
1468,2021-01-25,Free,0,0,4
1469,2020-11-30,Enterprise,120,0,13
1470,2021-09-20,Basic,20,0,8
1471,2020-05-16,Basic,20,0,7
1472,2022-06-01,Free,0,1,6
1473,2021-11-18,Free,0,0,5
1474,2022-04-06,Pro,50,0,10
1475,2021-12-27,Basic,20,1,11
1476,2021-08-16,Free,0,0,3
1477,2023-05-31,Free,0,0,3
1478,2022-09-16,Basic,20,1,10
1479,2021-01-06,Basic,20,0,7
1480,2022-07-23,Free,0,0,3
1481,2022-09-21,Pro,50,0,7
1482,2021-02-05,Free,0,1,3
1483,2021-09-06,Free,0,0,0
1484,2023-07-20,Basic,20,0,10
1485,2023-03-28,Free,0,1,3
1486,2023-03-21,Pro,50,0,12
1487,2022-09-21,Pro,50,0,11
1488,2021-09-11,Pro,50,0,13
1489,2020-07-06,Free,0,1,2
1490,2023-01-26,Free,0,1,5
1491,2020-05-10,Free,0,0,1
1492,2022-03-15,Basic,20,0,9
1493,2023-04-09,Pro,50,0,9
1494,2022-07-24,Pro,50,0,13
1495,2022-09-12,Pro,50,0,13
1496,2020-07-01,Enterprise,120,0,7
1497,2022-09-09,Pro,50,0,7
1498,2020-12-29,Free,0,0,2
1499,2020-02-08,Free,0,1,3
1500,2021-05-11,Basic,20,1,12
1501,2023-10-04,Free,0,1,4
1502,2022-09-08,Free,0,0,5
1503,2022-07-09,Basic,20,1,13
1504,2023-11-21,Pro,50,0,9
1505,2021-12-22,Free,0,1,1
1506,2023-03-30,Pro,50,0,10
1507,2020-01-16,Pro,50,0,5
1508,2021-05-07,Basic,20,0,10
1509,2023-12-20,Free,0,0,3
1510,2023-02-05,Free,0,0,3
1511,2022-06-12,Pro,50,0,4
1512,2020-11-06,Pro,50,0,11
1513,2022-01-08,Pro,50,0,10
1514,2023-04-08,Basic,20,0,16
1515,2021-06-29,Free,0,0,2
1516,2021-02-17,Free,0,1,2
1517,2020-09-07,Pro,50,0,11
1518,2022-01-28,Free,0,1,2
1519,2023-03-10,Free,0,1,5
1520,2023-07-21,Basic,20,0,8
1521,2023-12-10,Free,0,1,3
1522,2022-11-28,Free,0,1,2
1523,2022-03-24,Basic,20,0,11
1524,2020-01-29,Free,0,1,1
1525,2022-08-15,Free,0,0,2
1526,2021-04-21,Pro,50,0,13
1527,2020-11-13,Pro,50,0,13
1528,2020-09-01,Free,0,0,0
1529,2022-01-17,Pro,50,0,6
1530,2021-11-27,Free,0,1,7
1531,2020-09-28,Basic,20,1,5
1532,2023-06-16,Pro,50,0,8
1533,2021-01-11,Pro,50,1,6
1534,2020-09-22,Pro,50,0,10
1535,2022-07-14,Free,0,0,1
1536,2022-07-09,Free,0,1,4
1537,2023-10-14,Pro,50,0,10
1538,2020-12-05,Free,0,1,1
1539,2021-01-23,Free,0,0,0
1540,2021-07-30,Pro,50,0,11
1541,2020-01-03,Pro,50,0,13
1542,2023-12-23,Pro,50,0,17
1543,2023-03-11,Free,0,0,6
1544,2021-01-10,Pro,50,0,19
1545,2020-11-19,Free,0,0,4
1546,2020-05-25,Free,0,0,3
1547,2020-10-19,Basic,20,0,11
1548,2021-03-07,Free,0,1,5
1549,2021-12-05,Free,0,1,2
1550,2022-08-06,Basic,20,0,8
1551,2021-08-07,Free,0,1,1
1552,2021-02-02,Free,0,1,4
1553,2022-03-27,Free,0,0,4
1554,2023-09-29,Basic,20,0,12
1555,2022-08-21,Basic,20,1,10
1556,2023-03-09,Pro,50,0,10
1557,2020-07-05,Pro,50,1,9
1558,2020-03-01,Basic,20,0,9
1559,2022-07-27,Pro,50,0,14
1560,2023-11-04,Free,0,0,6
1561,2021-12-10,Free,0,1,0
1562,2022-03-17,Pro,50,1,9
1563,2023-09-04,Free,0,0,4
1564,2023-08-18,Enterprise,120,1,7
1565,2023-09-29,Basic,20,1,12
1566,2020-01-11,Pro,50,0,16
1567,2022-12-21,Basic,20,0,3
1568,2020-08-13,Basic,20,0,7
1569,2023-03-22,Free,0,1,2
1570,2021-07-17,Pro,50,0,15
1571,2022-02-10,Basic,20,0,12
1572,2023-08-26,Enterprise,120,0,13
1573,2022-06-03,Free,0,1,5
1574,2023-06-20,Free,0,1,3
1575,2023-10-21,Free,0,1,4
1576,2023-09-15,Basic,20,0,11
1577,2023-02-04,Pro,50,0,8
1578,2020-08-13,Free,0,1,1
1579,2022-04-04,Basic,20,0,8
1580,2020-08-05,Free,0,1,1
1581,2022-07-25,Basic,20,0,8
1582,2022-01-22,Pro,50,0,10
1583,2021-05-20,Free,0,1,1
1584,2020-09-15,Basic,20,0,13
1585,2020-02-23,Enterprise,120,0,6
1586,2022-12-06,Pro,50,0,11
1587,2021-12-27,Basic,20,0,9
1588,2021-11-19,Basic,20,1,9
1589,2023-01-27,Free,0,1,5
1590,2022-11-09,Basic,20,0,7
1591,2021-02-22,Pro,50,0,12
1592,2021-11-20,Basic,20,0,17
1593,2022-04-29,Free,0,0,2
1594,2020-03-02,Free,0,0,2
1595,2023-03-14,Free,0,0,3
1596,2020-08-03,Free,0,1,2
1597,2020-01-03,Free,0,0,2
1598,2020-06-08,Basic,20,0,12
1599,2022-02-19,Free,0,0,3
1600,2023-02-17,Free,0,1,1
1601,2022-06-11,Basic,20,0,7
1602,2023-01-17,Free,0,1,4
1603,2020-11-24,Free,0,0,2
1604,2021-08-02,Free,0,1,2
1605,2023-10-12,Free,0,0,2
1606,2023-07-14,Basic,20,0,8
1607,2022-08-09,Free,0,1,4
1608,2023-09-08,Pro,50,1,12
1609,2021-09-26,Enterprise,120,0,13
1610,2022-09-14,Pro,50,1,13
1611,2023-05-03,Basic,20,0,9
1612,2022-07-09,Pro,50,0,3
1613,2022-01-07,Basic,20,0,0
1614,2023-09-17,Free,0,0,4
1615,2020-06-18,Free,0,1,3
1616,2021-06-04,Pro,50,0,10
1617,2020-02-09,Free,0,1,3
1618,2023-07-08,Free,0,0,2
1619,2023-11-19,Pro,50,0,9
1620,2022-08-12,Pro,50,0,6
1621,2023-06-03,Free,0,1,5
1622,2022-09-10,Basic,20,0,14
1623,2023-02-21,Free,0,0,2
1624,2022-09-01,Pro,50,0,11
1625,2020-02-07,Free,0,0,3
1626,2020-11-23,Free,0,1,6
1627,2023-06-28,Pro,50,1,9
1628,2023-04-14,Basic,20,0,10
1629,2022-07-02,Basic,20,0,11
1630,2021-03-29,Basic,20,0,14
1631,2020-02-06,Free,0,1,4
1632,2023-09-01,Basic,20,1,8
1633,2022-08-30,Free,0,1,2
1634,2022-03-06,Free,0,1,3
1635,2022-08-30,Free,0,1,4
1636,2021-08-15,Basic,20,0,14
1637,2023-02-11,Enterprise,120,0,13
1638,2022-11-29,Enterprise,120,0,8
1639,2023-08-17,Basic,20,0,6
1640,2020-08-11,Free,0,1,3
1641,2020-11-13,Basic,20,1,9
1642,2020-12-14,Pro,50,0,5
1643,2020-04-24,Free,0,1,1
1644,2021-11-28,Enterprise,120,0,6
1645,2023-09-08,Free,0,0,1
1646,2022-11-29,Enterprise,120,0,8
1647,2020-02-09,Pro,50,1,3
1648,2023-08-05,Pro,50,0,7
1649,2023-07-09,Free,0,1,3
1650,2020-08-03,Free,0,1,0
1651,2023-03-16,Free,0,0,5
1652,2020-12-01,Free,0,1,1
1653,2023-04-06,Free,0,0,4
1654,2020-04-01,Basic,20,0,6
1655,2020-12-18,Basic,20,0,10
1656,2021-07-24,Basic,20,0,8
1657,2022-03-26,Basic,20,0,10
1658,2022-02-19,Free,0,1,4
1659,2020-12-28,Enterprise,120,0,12
1660,2021-07-10,Free,0,0,1
1661,2023-09-30,Basic,20,0,13
1662,2023-04-08,Basic,20,1,7
1663,2020-12-21,Pro,50,1,12
1664,2020-07-09,Free,0,1,3
1665,2021-02-25,Basic,20,0,12
1666,2021-11-30,Basic,20,1,17
1667,2020-01-07,Free,0,1,0
1668,2020-05-12,Basic,20,0,12
1669,2021-07-10,Enterprise,120,0,11
1670,2022-04-05,Enterprise,120,1,10
1671,2022-01-30,Free,0,1,3
1672,2022-11-20,Free,0,0,3
1673,2021-06-18,Free,0,0,3
1674,2021-03-01,Free,0,0,2
1675,2023-11-18,Free,0,1,1
1676,2021-11-02,Free,0,0,2
1677,2020-12-28,Enterprise,120,0,14
1678,2020-03-22,Enterprise,120,0,11
1679,2020-12-21,Free,0,0,6
1680,2023-07-05,Free,0,1,2
1681,2021-08-11,Basic,20,0,17
1682,2020-10-21,Free,0,0,4
1683,2023-06-01,Basic,20,0,12
1684,2022-12-05,Basic,20,0,10
1685,2023-02-10,Pro,50,0,5
1686,2023-06-10,Pro,50,0,5
1687,2020-01-17,Basic,20,0,15
1688,2020-12-25,Basic,20,0,12
1689,2023-05-31,Free,0,0,3
1690,2022-05-15,Basic,20,0,13
1691,2021-11-30,Basic,20,0,9
1692,2021-03-23,Free,0,0,6
1693,2022-05-05,Free,0,1,1
1694,2020-12-30,Free,0,1,4
1695,2021-11-05,Enterprise,120,0,6
1696,2022-10-04,Free,0,1,3
1697,2023-09-11,Free,0,1,2
1698,2021-04-11,Free,0,1,0
1699,2021-02-17,Basic,20,0,14
1700,2021-08-08,Free,0,0,4
1701,2023-06-10,Enterprise,120,0,9
1702,2023-06-01,Pro,50,0,15
1703,2022-09-20,Basic,20,0,8
1704,2023-12-06,Basic,20,0,10
1705,2021-07-25,Free,0,1,3
1706,2020-11-30,Free,0,1,3
1707,2023-05-30,Pro,50,0,18
1708,2020-02-06,Free,0,1,1
1709,2022-09-15,Free,0,0,0
1710,2020-10-04,Basic,20,0,15
1711,2023-05-04,Free,0,0,7
1712,2022-07-04,Enterprise,120,1,5
1713,2021-04-28,Free,0,1,2
1714,2023-06-19,Pro,50,0,8
1715,2023-09-09,Basic,20,1,14
1716,2021-12-31,Pro,50,0,11
1717,2020-07-10,Free,0,1,2
1718,2022-11-06,Basic,20,0,11
1719,2021-06-07,Pro,50,0,7
1720,2022-07-06,Basic,20,0,5
1721,2021-02-04,Free,0,1,1
1722,2022-06-04,Basic,20,1,10
1723,2021-12-05,Pro,50,0,8
1724,2020-01-22,Basic,20,1,17
1725,2021-04-18,Enterprise,120,0,12
1726,2023-02-17,Free,0,0,1
1727,2020-07-28,Basic,20,0,12
1728,2020-11-01,Pro,50,0,17
1729,2023-07-17,Basic,20,0,12
1730,2021-12-04,Pro,50,0,12
1731,2021-11-17,Enterprise,120,0,7
1732,2020-10-11,Basic,20,1,5
1733,2021-12-16,Free,0,0,1
1734,2022-02-01,Free,0,1,5
1735,2023-06-04,Pro,50,0,12
1736,2022-08-05,Pro,50,0,10
1737,2021-01-15,Free,0,1,4
1738,2021-04-04,Free,0,1,7
1739,2022-10-27,Free,0,0,1
1740,2020-01-29,Pro,50,0,15
1741,2022-06-25,Free,0,1,2
1742,2022-11-22,Basic,20,0,8
1743,2022-05-28,Basic,20,0,13
1744,2020-03-19,Pro,50,1,16
1745,2022-08-04,Basic,20,0,9
1746,2021-04-03,Basic,20,0,13
1747,2021-07-23,Free,0,0,5
1748,2023-12-24,Basic,20,0,3
1749,2022-01-07,Pro,50,0,6
1750,2023-08-01,Enterprise,120,0,10
1751,2021-05-30,Free,0,1,6
1752,2023-01-27,Free,0,1,4
1753,2021-01-31,Free,0,1,1
1754,2020-02-08,Free,0,0,6
1755,2023-07-18,Pro,50,0,12
1756,2022-06-05,Free,0,1,4
1757,2022-03-07,Basic,20,0,5
1758,2020-06-05,Free,0,1,1
1759,2023-01-03,Free,0,0,2
1760,2022-06-02,Basic,20,0,12
1761,2023-02-27,Free,0,0,5
1762,2022-08-31,Free,0,0,4
1763,2023-01-12,Pro,50,1,9
1764,2022-11-11,Basic,20,0,11
1765,2022-04-28,Free,0,0,4
1766,2023-11-06,Enterprise,120,1,18
1767,2022-01-17,Basic,20,0,11
1768,2022-09-15,Pro,50,0,12
1769,2020-01-21,Free,0,1,4
1770,2020-10-29,Free,0,1,4
1771,2022-05-18,Free,0,0,4
1772,2020-03-24,Free,0,0,7
1773,2023-11-11,Basic,20,0,9
1774,2023-07-04,Enterprise,120,0,12
1775,2021-07-23,Basic,20,1,7
1776,2022-07-22,Free,0,0,0
1777,2023-03-31,Basic,20,0,12
1778,2023-04-01,Free,0,1,4
1779,2022-10-05,Basic,20,0,6
1780,2022-03-03,Basic,20,1,9
1781,2022-03-02,Pro,50,0,8
1782,2023-07-18,Enterprise,120,1,11
1783,2021-05-06,Free,0,1,4
1784,2020-07-26,Basic,20,1,9
1785,2022-12-19,Enterprise,120,0,5
1786,2021-03-05,Pro,50,0,8
1787,2022-09-11,Basic,20,1,14
1788,2023-08-25,Enterprise,120,0,9
1789,2021-06-03,Free,0,1,2
1790,2021-08-13,Enterprise,120,0,14
1791,2022-11-16,Free,0,0,2
1792,2020-07-17,Basic,20,0,9
1793,2021-01-21,Pro,50,0,9
1794,2020-12-14,Free,0,1,2
1795,2022-08-17,Basic,20,0,11
1796,2021-11-23,Free,0,1,3
1797,2021-01-12,Enterprise,120,0,8
1798,2022-06-17,Pro,50,0,9
1799,2022-07-04,Pro,50,0,6
1800,2021-06-10,Basic,20,0,9
1801,2023-03-22,Pro,50,0,11
1802,2022-01-03,Free,0,1,2
1803,2020-07-24,Basic,20,0,14
1804,2021-03-30,Pro,50,0,6
1805,2023-07-20,Free,0,1,2
1806,2023-06-13,Free,0,1,3
1807,2021-06-04,Free,0,0,3
1808,2022-10-13,Free,0,1,3
1809,2022-08-13,Pro,50,0,9
1810,2021-12-26,Basic,20,1,9
1811,2022-10-10,Pro,50,1,10
1812,2021-05-15,Free,0,0,4
1813,2020-04-26,Free,0,0,3
1814,2021-01-20,Free,0,0,2
1815,2023-09-29,Pro,50,0,8
1816,2021-08-06,Basic,20,0,14
1817,2021-01-29,Enterprise,120,0,9
1818,2022-12-23,Basic,20,0,13
1819,2021-12-21,Basic,20,0,6
1820,2020-03-12,Basic,20,0,10
1821,2020-09-30,Enterprise,120,0,10
1822,2023-09-05,Pro,50,0,7
1823,2020-12-03,Free,0,1,4
1824,2023-10-21,Basic,20,1,12
1825,2021-08-29,Basic,20,0,17
1826,2020-06-14,Pro,50,0,8
1827,2020-01-11,Free,0,1,6
1828,2023-08-17,Pro,50,0,5
1829,2021-12-29,Enterprise,120,0,9
1830,2022-03-11,Free,0,1,2
1831,2020-04-11,Pro,50,0,10
1832,2023-12-19,Free,0,0,4
1833,2023-11-16,Free,0,0,1
1834,2022-02-17,Free,0,0,1
1835,2020-08-01,Free,0,1,5
1836,2023-01-16,Pro,50,0,10
1837,2021-02-04,Free,0,1,5
1838,2021-08-10,Free,0,1,5
1839,2022-06-07,Free,0,0,3
1840,2022-12-05,Free,0,1,3
1841,2021-08-14,Free,0,1,2
1842,2023-08-26,Basic,20,0,7
1843,2023-01-14,Free,0,1,5
1844,2020-04-01,Pro,50,0,8
1845,2021-11-03,Pro,50,0,14
1846,2021-12-14,Free,0,1,5
1847,2022-07-24,Pro,50,0,8
1848,2020-08-29,Free,0,1,3
1849,2020-01-02,Free,0,1,6
1850,2020-08-12,Free,0,1,4
1851,2022-03-11,Free,0,1,2
1852,2021-08-11,Basic,20,0,11
1853,2020-04-25,Pro,50,1,9
1854,2022-07-06,Free,0,1,3
1855,2023-01-31,Pro,50,0,10
1856,2020-07-12,Free,0,1,4
1857,2023-04-04,Pro,50,0,10
1858,2022-05-20,Free,0,0,2
1859,2020-03-30,Free,0,1,2
1860,2020-05-01,Free,0,1,1
1861,2020-05-22,Free,0,1,4
1862,2022-09-20,Basic,20,0,12
1863,2020-04-15,Pro,50,1,10
1864,2022-06-05,Free,0,1,2
1865,2021-03-03,Pro,50,0,11
1866,2023-08-21,Basic,20,1,5
1867,2020-11-12,Pro,50,0,6
1868,2021-09-26,Free,0,0,1
1869,2020-01-09,Basic,20,0,11
1870,2022-02-12,Enterprise,120,0,5
1871,2023-01-01,Basic,20,0,3
1872,2023-10-14,Free,0,1,3
1873,2020-08-10,Free,0,1,3
1874,2023-12-10,Free,0,1,7
1875,2021-07-06,Basic,20,0,10
1876,2023-10-25,Pro,50,0,6
1877,2021-12-16,Free,0,0,5
1878,2023-07-11,Basic,20,0,12
1879,2023-09-03,Basic,20,0,8
1880,2023-01-12,Basic,20,0,5
1881,2023-09-03,Basic,20,0,14
1882,2020-04-20,Pro,50,0,5
1883,2020-09-07,Free,0,1,3
1884,2021-01-17,Pro,50,1,8
1885,2020-01-07,Free,0,1,5
1886,2021-04-03,Free,0,0,3
1887,2023-01-12,Free,0,1,5
1888,2020-07-26,Free,0,0,4
1889,2022-06-18,Free,0,1,3
1890,2023-11-14,Free,0,1,4
1891,2023-08-30,Pro,50,1,6
1892,2020-01-22,Free,0,1,4
1893,2021-02-13,Pro,50,0,11
1894,2022-06-13,Free,0,1,4
1895,2021-05-29,Enterprise,120,0,9
1896,2023-02-24,Pro,50,0,8
1897,2022-03-19,Free,0,1,2
1898,2022-05-23,Pro,50,0,9
1899,2020-01-14,Basic,20,0,9
1900,2022-08-28,Pro,50,0,9
1901,2022-09-04,Basic,20,1,9
1902,2022-10-10,Basic,20,0,9
1903,2022-11-01,Pro,50,0,9
1904,2020-03-27,Basic,20,0,13
1905,2022-06-27,Free,0,1,4
1906,2023-08-17,Pro,50,0,8
1907,2023-06-20,Free,0,0,2
1908,2020-05-01,Basic,20,0,8
1909,2023-03-16,Free,0,0,0
1910,2022-01-19,Basic,20,0,8
1911,2023-10-11,Enterprise,120,0,5
1912,2021-11-15,Free,0,0,4
1913,2020-11-04,Free,0,1,5
1914,2021-11-25,Basic,20,0,8
1915,2020-10-14,Pro,50,1,11
1916,2020-11-02,Basic,20,0,12
1917,2022-07-02,Free,0,0,2
1918,2021-10-23,Enterprise,120,0,13
1919,2021-07-02,Basic,20,0,11
1920,2023-10-07,Free,0,1,5
1921,2020-11-07,Free,0,1,4
1922,2022-05-22,Basic,20,1,9
1923,2022-12-18,Free,0,0,3
1924,2022-07-12,Free,0,0,3
1925,2022-01-24,Pro,50,1,7
1926,2020-02-04,Free,0,1,3
1927,2021-03-20,Pro,50,0,7
1928,2020-04-02,Free,0,1,1
1929,2023-05-15,Pro,50,0,10
1930,2020-12-18,Pro,50,0,5
1931,2022-06-21,Free,0,1,2
1932,2023-09-17,Basic,20,1,8
1933,2022-05-11,Free,0,1,4
1934,2020-06-07,Pro,50,0,8
1935,2022-08-14,Pro,50,1,8
1936,2020-01-24,Basic,20,0,8
1937,2021-02-07,Basic,20,0,9
1938,2022-03-15,Free,0,1,2
1939,2021-05-30,Pro,50,1,15
1940,2022-01-01,Free,0,1,4
1941,2023-10-19,Free,0,0,6
1942,2023-11-06,Basic,20,0,12
1943,2021-06-15,Free,0,1,5
1944,2022-08-13,Pro,50,1,6
1945,2020-05-31,Free,0,1,5
1946,2022-08-04,Basic,20,0,7
1947,2021-08-30,Free,0,0,4
1948,2021-02-23,Free,0,0,2
1949,2023-06-27,Basic,20,0,12
1950,2023-02-14,Enterprise,120,0,7
1951,2022-05-15,Pro,50,0,6
1952,2021-07-31,Free,0,0,3
1953,2020-11-30,Free,0,1,6
1954,2023-12-12,Pro,50,0,10
1955,2022-07-20,Basic,20,0,7
1956,2020-10-21,Free,0,0,4
1957,2022-01-24,Pro,50,0,10
1958,2023-10-26,Pro,50,0,7
1959,2020-07-04,Enterprise,120,0,11
1960,2023-06-23,Enterprise,120,1,17
1961,2021-09-28,Pro,50,0,13
1962,2023-07-15,Free,0,1,1
1963,2023-06-14,Free,0,0,1
1964,2021-06-13,Basic,20,0,8
1965,2020-01-21,Basic,20,0,11
1966,2022-06-29,Basic,20,1,9
1967,2022-05-16,Free,0,1,4
1968,2022-03-04,Basic,20,0,14
1969,2020-04-09,Basic,20,0,9
1970,2022-01-21,Free,0,0,2
1971,2021-04-22,Free,0,1,0
1972,2023-08-14,Basic,20,0,12
1973,2022-07-28,Pro,50,0,5
1974,2021-06-09,Free,0,1,4
1975,2020-11-29,Basic,20,0,8
1976,2020-01-02,Pro,50,0,7
1977,2021-01-09,Basic,20,1,10
1978,2020-10-19,Free,0,1,2
1979,2022-04-16,Basic,20,0,12
1980,2022-10-01,Free,0,1,3
1981,2021-07-06,Enterprise,120,0,7
1982,2020-11-13,Free,0,0,2
1983,2021-01-15,Basic,20,0,5
1984,2020-01-14,Free,0,0,1
1985,2021-05-18,Basic,20,1,9
1986,2020-08-18,Basic,20,1,6
1987,2023-01-12,Free,0,0,1
1988,2020-05-09,Basic,20,1,15
1989,2022-04-17,Free,0,0,5
1990,2023-03-14,Free,0,0,2
1991,2022-06-09,Basic,20,0,12
1992,2020-01-28,Free,0,1,4
1993,2020-03-06,Pro,50,0,7
1994,2023-04-01,Basic,20,0,9
1995,2023-06-06,Basic,20,1,7
1996,2020-09-17,Free,0,0,2
1997,2023-12-18,Basic,20,0,6
1998,2021-04-04,Pro,50,0,13
1999,2020-10-27,Free,0,1,5
2000,2022-07-07,Pro,50,1,19
2001,2023-08-19,Free,0,0,1
2002,2020-10-13,Pro,50,0,15
2003,2023-11-19,Free,0,1,3
2004,2022-10-30,Pro,50,0,15
2005,2021-09-21,Basic,20,0,8
2006,2020-09-26,Free,0,1,5
2007,2021-08-14,Free,0,1,5
2008,2022-04-23,Basic,20,0,14
2009,2022-05-11,Enterprise,120,0,7
2010,2023-10-16,Free,0,1,5
2011,2023-07-04,Free,0,0,2
2012,2020-05-12,Basic,20,0,7
2013,2023-07-23,Basic,20,1,15
2014,2022-08-29,Basic,20,0,7
2015,2021-05-27,Basic,20,0,17
2016,2020-11-08,Free,0,0,1
2017,2021-07-29,Enterprise,120,0,10
2018,2022-06-04,Basic,20,1,6
2019,2023-07-31,Free,0,1,4
2020,2023-02-18,Pro,50,0,7
2021,2023-02-04,Basic,20,0,10
2022,2021-11-17,Free,0,0,2
2023,2023-05-12,Basic,20,0,10
2024,2020-06-13,Free,0,1,3
2025,2020-10-31,Basic,20,1,11
2026,2020-06-04,Pro,50,0,13
2027,2023-10-22,Free,0,1,6
2028,2021-09-11,Free,0,1,1
2029,2023-06-28,Pro,50,1,17
2030,2022-08-14,Enterprise,120,0,12
2031,2020-11-29,Basic,20,1,5
2032,2022-08-26,Basic,20,0,4
2033,2021-05-25,Basic,20,0,12
2034,2023-08-09,Enterprise,120,1,7
2035,2022-11-09,Pro,50,0,12
2036,2020-10-08,Free,0,1,5
2037,2022-03-07,Basic,20,1,9
2038,2022-10-21,Basic,20,1,16
2039,2020-04-28,Pro,50,0,14
2040,2022-11-24,Basic,20,0,13
2041,2020-07-16,Basic,20,0,10
2042,2021-04-29,Enterprise,120,0,13
2043,2022-12-18,Free,0,1,3
2044,2022-04-16,Free,0,1,3
2045,2023-03-30,Basic,20,0,17
2046,2022-10-05,Free,0,1,2
2047,2021-11-21,Free,0,1,7
2048,2023-05-14,Free,0,1,2
2049,2022-11-01,Basic,20,1,15
2050,2021-05-04,Pro,50,0,11
2051,2020-10-02,Basic,20,1,5
2052,2021-11-23,Basic,20,0,7
2053,2020-08-29,Free,0,0,5
2054,2023-05-24,Pro,50,0,9
2055,2023-06-28,Pro,50,0,14
2056,2020-05-05,Basic,20,1,11
2057,2020-08-04,Free,0,1,4
2058,2023-08-22,Free,0,0,4
2059,2023-04-23,Free,0,1,2
2060,2022-11-28,Basic,20,0,10
2061,2023-05-31,Pro,50,0,9
2062,2023-04-22,Pro,50,1,9
2063,2021-05-09,Basic,20,0,8
2064,2021-03-02,Pro,50,0,12
2065,2023-04-16,Enterprise,120,0,7
2066,2022-07-07,Free,0,1,6
2067,2023-12-22,Free,0,1,5
2068,2023-08-10,Enterprise,120,0,10
2069,2020-05-30,Free,0,0,1
2070,2021-01-18,Enterprise,120,0,9
2071,2020-11-03,Enterprise,120,1,13
2072,2023-09-21,Basic,20,0,7
2073,2022-01-15,Pro,50,1,11
2074,2022-06-10,Pro,50,0,9
2075,2021-01-09,Basic,20,1,7
2076,2022-10-28,Free,0,1,2
2077,2023-09-26,Free,0,1,6
2078,2020-05-08,Free,0,0,3
2079,2022-10-11,Basic,20,0,12
2080,2021-10-30,Free,0,1,1
2081,2023-10-07,Free,0,0,2
2082,2023-10-13,Free,0,1,3
2083,2021-05-31,Pro,50,0,14
2084,2020-03-26,Enterprise,120,1,10
2085,2023-04-13,Enterprise,120,0,11
2086,2023-05-01,Basic,20,0,11
2087,2020-11-06,Pro,50,0,10
2088,2023-02-16,Pro,50,0,7
2089,2023-05-26,Basic,20,0,12
2090,2021-03-02,Basic,20,0,9
2091,2023-12-08,Free,0,0,3
2092,2020-04-23,Enterprise,120,0,10
2093,2023-03-14,Free,0,1,5
2094,2020-10-29,Basic,20,0,11
2095,2022-01-13,Basic,20,0,7
2096,2021-08-10,Free,0,1,3
2097,2022-09-13,Free,0,1,0
2098,2020-12-10,Basic,20,1,11
2099,2022-03-24,Free,0,1,6
2100,2022-03-11,Pro,50,1,6
2101,2022-10-21,Basic,20,0,8
2102,2023-03-16,Basic,20,0,11
2103,2023-08-03,Basic,20,0,10
2104,2022-12-12,Basic,20,1,10
2105,2023-08-20,Basic,20,0,10
2106,2022-12-28,Basic,20,0,8
2107,2020-12-26,Pro,50,0,9
2108,2023-05-28,Pro,50,0,12
2109,2022-10-06,Pro,50,0,10
2110,2021-12-04,Free,0,0,4
2111,2021-07-28,Basic,20,0,6
2112,2023-03-30,Enterprise,120,0,6
2113,2023-01-17,Free,0,0,0
2114,2021-11-18,Free,0,0,3
2115,2022-02-19,Basic,20,0,7
2116,2021-08-07,Free,0,1,3
2117,2021-08-11,Free,0,1,4
2118,2023-03-28,Enterprise,120,0,8
2119,2021-05-03,Basic,20,1,6
2120,2022-08-28,Free,0,1,2
2121,2023-09-09,Enterprise,120,0,8
2122,2023-11-05,Enterprise,120,0,11
2123,2023-01-30,Basic,20,0,4
2124,2021-05-08,Free,0,1,3
2125,2020-01-19,Pro,50,0,6
2126,2021-01-31,Pro,50,0,14
2127,2022-09-27,Basic,20,0,11
2128,2023-07-26,Pro,50,0,9
2129,2022-04-30,Basic,20,0,13
2130,2023-10-20,Free,0,1,4
2131,2023-09-16,Basic,20,0,17
2132,2023-09-29,Free,0,1,2
2133,2022-04-01,Pro,50,0,9
2134,2021-03-30,Basic,20,1,8
2135,2021-12-25,Free,0,0,4
2136,2022-12-24,Basic,20,0,9
2137,2023-01-04,Free,0,0,4
2138,2021-12-11,Free,0,0,5
2139,2020-05-22,Basic,20,0,14
2140,2022-07-05,Free,0,0,3
2141,2022-04-07,Pro,50,0,10
2142,2021-08-27,Free,0,0,3
2143,2023-12-11,Basic,20,1,7
2144,2020-10-31,Pro,50,1,13
2145,2022-01-05,Basic,20,0,8
2146,2020-10-17,Basic,20,0,14
2147,2020-04-11,Enterprise,120,0,15
2148,2023-07-14,Free,0,0,5
2149,2022-05-16,Free,0,1,5
2150,2022-08-25,Basic,20,1,11
2151,2022-08-31,Free,0,0,0
2152,2022-04-21,Enterprise,120,0,12
2153,2022-08-19,Free,0,0,4
2154,2022-07-30,Pro,50,0,9
2155,2022-10-23,Pro,50,0,9
2156,2020-03-25,Free,0,1,1
2157,2020-11-23,Basic,20,1,14
2158,2022-03-26,Free,0,1,4
2159,2021-03-29,Basic,20,1,17
2160,2021-09-20,Free,0,0,0
2161,2023-05-29,Enterprise,120,0,20
2162,2023-03-23,Enterprise,120,0,9
2163,2021-10-26,Free,0,1,2
2164,2020-01-12,Free,0,0,4
2165,2023-03-02,Pro,50,0,14
2166,2020-10-30,Free,0,0,5
2167,2023-08-09,Pro,50,1,14
2168,2022-09-01,Basic,20,1,10
2169,2023-08-16,Free,0,1,1
